update_date,province_name_en,city_name_en,cum_confirmed,cum_cured,cum_dead,new_confirmed,new_cured,new_dead,update_time
2020-02-01,Chongqing,Yuzhong,7,0,0,1.0,0.0,0.0,2020-02-01 19:16:02.527
2020-02-01,Chongqing,Yubei,11,0,0,1.0,0.0,0.0,2020-02-01 19:16:02.527
2020-02-01,Chongqing,Tongnan,2,0,0,0.0,0.0,0.0,2020-02-01 19:16:02.527
2020-02-01,Chongqing,Bishan,8,0,0,2.0,0.0,0.0,2020-02-01 19:16:02.527
2020-02-01,Chongqing,Shizhu,10,0,0,2.0,0.0,0.0,2020-02-01 19:16:02.527
2020-02-01,Chongqing,Xiushan,1,1,0,0.0,1.0,0.0,2020-02-01 19:16:02.527
2020-02-01,Chongqing,Qijiang,4,0,0,0.0,0.0,0.0,2020-02-01 19:16:02.527
2020-02-01,Chongqing,Rongchang,2,0,0,1.0,0.0,0.0,2020-02-01 19:16:02.527
2020-02-01,Chongqing,Tongliangqu,2,0,0,0.0,0.0,0.0,2020-02-01 19:16:02.527
2020-02-01,Chongqing,Changshou,10,0,0,1.0,0.0,0.0,2020-02-01 19:16:02.527
2020-02-01,Chongqing,Qianjiangqu,2,0,0,0.0,0.0,0.0,2020-02-01 19:16:02.527
2020-02-01,Shanxi,Xianyang,8,0,0,2.0,0.0,0.0,2020-02-01 10:53:11.098
2020-02-01,Shanxi,Shangluo,2,0,0,0.0,0.0,0.0,2020-02-01 10:53:11.098
2020-02-01,Shanxi,Ankang,14,0,0,1.0,0.0,0.0,2020-02-01 10:53:11.098
2020-02-01,Shanxi,Baoji,6,0,0,2.0,0.0,0.0,2020-02-01 10:53:11.098
2020-02-01,Shanxi,Yan_an,7,0,0,0.0,0.0,0.0,2020-02-01 10:53:11.098
2020-02-01,Shanxi,Yulin,1,0,0,0.0,0.0,0.0,2020-02-01 10:53:11.098
2020-02-01,Shanxi,Hanzhong,13,0,0,2.0,0.0,0.0,2020-02-01 10:53:11.098
2020-02-01,Shanxi,Weinan,5,0,0,0.0,0.0,0.0,2020-02-01 10:53:11.098
2020-02-01,Shanxi,Xi_an,39,0,0,7.0,0.0,0.0,2020-02-01 10:53:11.098
2020-02-01,Shanxi,Tongchuan,5,0,0,0.0,0.0,0.0,2020-02-01 10:53:11.098
2020-02-01,Shanxi,Hancheng,1,0,0,0.0,0.0,0.0,2020-02-01 10:53:11.098
2020-02-01,Qinghai,Xining,9,0,0,1.0,0.0,0.0,2020-02-01 20:57:18.328
2020-02-01,Qinghai,Xining,9,0,0,,,,2020-02-01 18:29:15.389
2020-02-01,Heilongjiang,Qitaihe,5,0,0,2.0,0.0,0.0,2020-02-01 18:29:15.389
2020-02-01,Heilongjiang,Jiamusi,11,0,0,3.0,0.0,0.0,2020-02-01 18:29:15.389
2020-02-01,Heilongjiang,Shuangyashan,2,0,0,1.0,0.0,0.0,2020-02-01 18:29:15.389
2020-02-01,Heilongjiang,Ha_erbin,25,2,0,7.0,2.0,0.0,2020-02-01 18:29:15.389
2020-02-01,Heilongjiang,Daxing_anling,2,0,0,0.0,0.0,0.0,2020-02-01 18:29:15.389
2020-02-01,Heilongjiang,Daqing,8,0,0,1.0,0.0,0.0,2020-02-01 18:29:15.389
2020-02-01,Heilongjiang,Mudanjiang,6,0,0,4.0,0.0,0.0,2020-02-01 18:29:15.389
2020-02-01,Heilongjiang,Suihua,13,0,2,1.0,0.0,0.0,2020-02-01 18:29:15.389
2020-02-01,Heilongjiang,Jixi,4,0,0,2.0,0.0,0.0,2020-02-01 18:29:15.389
2020-02-01,Heilongjiang,Hegang,1,0,0,0.0,0.0,0.0,2020-02-01 18:29:15.389
2020-02-01,Heilongjiang,Qiqihaer,3,0,0,0.0,0.0,0.0,2020-02-01 18:29:15.389
2020-02-02,Shanghai,Jiadingqu,2,0,0,0.0,0.0,0.0,2020-02-02 14:19:43.279
2020-02-02,Shanghai,Non_Residence,74,5,1,1.0,0.0,0.0,2020-02-02 14:19:43.279
2020-02-02,Shanghai,Fengxian,5,0,0,0.0,0.0,0.0,2020-02-02 14:19:43.279
2020-02-02,Shanghai,Baoshanqu,8,0,0,0.0,0.0,0.0,2020-02-02 14:19:43.279
2020-02-02,Shanghai,Congming,1,0,0,,,,2020-02-02 14:19:43.279
2020-02-02,Shanghai,Unknown,0,5,0,0.0,0.0,0.0,2020-02-02 08:15:43.465
2020-02-02,Shanghai,Xuhuiqu,7,0,0,0.0,0.0,0.0,2020-02-02 14:19:43.279
2020-02-02,Shanghai,Puduoqu,3,0,0,1.0,0.0,0.0,2020-02-02 14:19:43.279
2020-02-02,Shanghai,Yangpuqu,2,0,0,0.0,0.0,0.0,2020-02-02 14:19:43.279
2020-02-02,Shanghai,Songjiangqu,7,0,0,4.0,0.0,0.0,2020-02-02 14:19:43.279
2020-02-02,Shanghai,Pudongxinqu,35,0,0,3.0,0.0,0.0,2020-02-02 14:19:43.279
2020-02-02,Shanghai,虹口区,5,0,0,0.0,0.0,0.0,2020-02-02 14:19:43.279
2020-02-02,Shanghai,Jinshanqu,1,0,0,0.0,0.0,0.0,2020-02-02 14:19:43.279
2020-02-02,Shanghai,Changningqu,7,0,0,0.0,0.0,0.0,2020-02-02 14:19:43.279
2020-02-02,Shanghai,Minhangqu,9,0,0,2.0,0.0,0.0,2020-02-02 14:19:43.279
2020-02-02,Shanghai,Qingpu,2,0,0,0.0,0.0,0.0,2020-02-02 14:19:43.279
2020-02-02,Shanghai,Jing_an,9,0,0,1.0,0.0,0.0,2020-02-02 14:19:43.279
2020-02-02,Shanghai,Huangpuqu,5,0,0,0.0,0.0,0.0,2020-02-02 14:19:43.279
2020-02-02,Yunnan,Lincang,1,0,0,0.0,0.0,0.0,2020-02-02 18:49:58.162
2020-02-02,Yunnan,Lijiang,7,0,0,1.0,0.0,0.0,2020-02-02 18:49:58.162
2020-02-02,Yunnan,Baoshan,8,0,0,0.0,0.0,0.0,2020-02-02 18:49:58.162
2020-02-02,Yunnan,Dali,7,1,0,1.0,0.0,0.0,2020-02-02 18:49:58.162
2020-02-02,Yunnan,Dehong,4,0,0,1.0,0.0,0.0,2020-02-02 18:49:58.162
2020-02-02,Yunnan,Kunming,31,0,0,1.0,0.0,0.0,2020-02-02 18:49:58.162
2020-02-02,Yunnan,Shaotong,8,0,0,2.0,0.0,0.0,2020-02-02 18:49:58.162
2020-02-02,Yunnan,Puer,4,0,0,0.0,0.0,0.0,2020-02-02 18:49:58.162
2020-02-02,Yunnan,Qujing,5,1,0,0.0,1.0,0.0,2020-02-02 18:49:58.162
2020-02-02,Yunnan,Chuxiong,2,0,0,,,,2020-02-02 18:49:58.162
2020-02-02,Yunnan,Yuxi,11,0,0,4.0,0.0,0.0,2020-02-02 18:49:58.162
2020-02-02,Yunnan,Honghe,5,1,0,0.0,0.0,0.0,2020-02-02 18:49:58.162
2020-02-02,Yunnan,Xishuangbanna,12,0,0,0.0,0.0,0.0,2020-02-02 18:49:58.162
2020-02-02,Neimenggu,Wulanchabu,2,0,0,0.0,0.0,0.0,2020-02-02 11:38:56.705
2020-02-02,Neimenggu,Wuhai,1,0,0,,,,2020-02-02 11:38:56.705
2020-02-02,Neimenggu,Xinganmeng,1,0,0,0.0,0.0,0.0,2020-02-02 11:38:56.705
2020-02-02,Neimenggu,Baotou,5,0,0,2.0,0.0,0.0,2020-02-02 11:38:56.705
2020-02-02,Neimenggu,Hulunbeier,2,1,0,0.0,0.0,0.0,2020-02-02 11:38:56.705
2020-02-02,Neimenggu,Huhehaote,2,0,0,0.0,0.0,0.0,2020-02-02 11:38:56.705
2020-02-02,Neimenggu,Bayannaoer,3,0,0,0.0,0.0,0.0,2020-02-02 11:38:56.705
2020-02-02,Neimenggu,Chifeng,2,0,0,0.0,0.0,0.0,2020-02-02 11:38:56.705
2020-02-02,Neimenggu,Tongliao,1,0,0,0.0,0.0,0.0,2020-02-02 11:38:56.705
2020-02-02,Neimenggu,Eerduosi,6,0,0,1.0,0.0,0.0,2020-02-02 11:38:56.705
2020-02-02,Neimenggu,Xilinguole_union,2,0,0,0.0,0.0,0.0,2020-02-02 11:38:56.705
2020-02-02,Beijing,Dongchengqu,3,0,0,0.0,0.0,0.0,2020-02-02 16:33:11.197
2020-02-02,Beijing,Fengtaiqu,16,0,0,0.0,0.0,0.0,2020-02-02 16:33:11.197
2020-02-02,Beijing,Non_Residence,11,2,0,0.0,0.0,0.0,2020-02-02 16:33:11.197
2020-02-02,Beijing,Daxing,22,2,0,2.0,0.0,0.0,2020-02-02 16:33:11.197
2020-02-02,Beijing,Unknown,0,5,1,,,,2020-02-02 16:33:11.197
2020-02-02,Beijing,Huarouqu,1,0,0,0.0,0.0,0.0,2020-02-02 16:33:11.197
2020-02-02,Beijing,Fangshanqu,2,0,0,0.0,0.0,0.0,2020-02-02 16:33:11.197
2020-02-02,Beijing,Changpingqu,12,0,0,0.0,0.0,0.0,2020-02-02 16:33:11.197
2020-02-02,Beijing,Chaoyangqu,35,0,0,7.0,0.0,0.0,2020-02-02 16:33:11.197
2020-02-02,Beijing,Haidianqu,41,0,0,2.0,0.0,0.0,2020-02-02 16:33:11.197
2020-02-02,Beijing,Shijingshanqu,5,0,0,2.0,0.0,0.0,2020-02-02 16:33:11.197
2020-02-02,Beijing,Xichengqu,22,0,0,5.0,0.0,0.0,2020-02-02 16:33:11.197
2020-02-02,Beijing,Tongzhou,13,0,0,0.0,0.0,0.0,2020-02-02 16:33:11.197
2020-02-02,Beijing,Mentougouqu,2,0,0,1.0,0.0,0.0,2020-02-02 16:33:11.197
2020-02-02,Beijing,Shunyiqu,6,0,0,4.0,0.0,0.0,2020-02-02 16:33:11.197
2020-02-02,Jilin,Gongzhuling,1,0,0,0.0,0.0,0.0,2020-02-02 10:29:44.801
2020-02-02,Jilin,Jilin,3,0,0,0.0,0.0,0.0,2020-02-02 10:29:44.801
2020-02-02,Jilin,Siping,1,0,0,0.0,0.0,0.0,2020-02-02 10:29:44.801
2020-02-02,Jilin,Yanbian,2,0,0,0.0,0.0,0.0,2020-02-02 10:29:44.801
2020-02-02,Jilin,Songyuan,2,0,0,0.0,0.0,0.0,2020-02-02 10:29:44.801
2020-02-02,Jilin,Tonghua,1,0,0,0.0,0.0,0.0,2020-02-02 10:29:44.801
2020-02-02,Jilin,Changchun,13,1,0,6.0,0.0,0.0,2020-02-02 10:29:44.801
2020-02-02,Sichuan,Leshan,2,0,0,0.0,0.0,0.0,2020-02-02 22:53:58.118
2020-02-02,Sichuan,Neijiang,11,0,0,1.0,0.0,0.0,2020-02-02 22:53:58.118
2020-02-02,Sichuan,Liangshanzhou,5,0,0,0.0,0.0,0.0,2020-02-02 22:53:58.118
2020-02-02,Sichuan,Nanchong,23,0,0,7.0,0.0,0.0,2020-02-02 22:53:58.118
2020-02-02,Sichuan,Yibin,7,0,0,0.0,0.0,0.0,2020-02-02 22:53:58.118
2020-02-02,Sichuan,Bazhong,8,0,0,0.0,0.0,0.0,2020-02-02 22:53:58.118
2020-02-02,Sichuan,Guangyuan,5,0,0,3.0,0.0,0.0,2020-02-02 22:53:58.118
2020-02-02,Sichuan,Guang_an,20,1,0,4.0,1.0,0.0,2020-02-02 22:53:58.118
2020-02-02,Sichuan,Deyang,10,0,0,3.0,0.0,0.0,2020-02-02 22:53:58.118
2020-02-02,Sichuan,Chengdu,73,9,1,1.0,6.0,0.0,2020-02-02 22:53:58.118
2020-02-02,Sichuan,Panzhihua,9,0,0,2.0,0.0,0.0,2020-02-02 22:53:58.118
2020-02-02,Sichuan,Luzhou,6,0,0,1.0,0.0,0.0,2020-02-02 22:53:58.118
2020-02-02,Sichuan,Ganzizhou,5,0,0,0.0,0.0,0.0,2020-02-02 22:53:58.118
2020-02-02,Sichuan,Meishan,2,0,0,0.0,0.0,0.0,2020-02-02 22:53:58.118
2020-02-02,Sichuan,Mianyang,14,1,0,2.0,1.0,0.0,2020-02-02 22:53:58.118
2020-02-02,Sichuan,Zigong,9,0,0,0.0,0.0,0.0,2020-02-02 22:53:58.118
2020-02-02,Sichuan,Ziyang,2,0,0,0.0,0.0,0.0,2020-02-02 22:53:58.118
2020-02-02,Sichuan,Dazhou,9,0,0,0.0,0.0,0.0,2020-02-02 22:53:58.118
2020-02-02,Sichuan,Suining,5,0,0,0.0,0.0,0.0,2020-02-02 22:53:58.118
2020-02-02,Sichuan,Ebazhou,1,0,0,0.0,0.0,0.0,2020-02-02 22:53:58.118
2020-02-02,Sichuan,Yaan,5,0,0,0.0,0.0,0.0,2020-02-02 22:53:58.118
2020-02-02,Tianjin,Dongliqu,3,0,0,0.0,0.0,0.0,2020-02-02 19:41:58.021
2020-02-02,Tianjin,Nankaiqu,2,0,0,0.0,0.0,0.0,2020-02-02 19:41:58.021
2020-02-02,Tianjin,Hepingqu,4,0,0,1.0,0.0,0.0,2020-02-02 19:41:58.021
2020-02-02,Tianjin,Non_Residence,4,0,0,0.0,0.0,0.0,2020-02-02 19:41:58.021
2020-02-02,Tianjin,Ninghequ,3,0,0,1.0,0.0,0.0,2020-02-02 19:41:58.021
2020-02-02,Tianjin,Baodiqu,5,0,0,2.0,0.0,0.0,2020-02-02 19:41:58.021
2020-02-02,Tianjin,Hedongqu,9,1,0,3.0,1.0,0.0,2020-02-02 19:41:58.021
2020-02-02,Tianjin,Hebeiqu,9,0,0,0.0,0.0,0.0,2020-02-02 19:41:58.021
2020-02-02,Tianjin,Hexiqu,3,0,0,0.0,0.0,0.0,2020-02-02 19:41:58.021
2020-02-02,Tianjin,Binhaixinqu,2,0,0,0.0,0.0,0.0,2020-02-02 19:41:58.021
2020-02-02,Tianjin,Hongqiaoqu,2,0,0,0.0,0.0,0.0,2020-02-02 19:41:58.021
2020-02-02,Tianjin,Xiqingqu,2,0,0,0.0,0.0,0.0,2020-02-02 19:41:58.021
2020-02-02,Ningxia,Zhongwei,2,0,0,0.0,0.0,0.0,2020-02-02 09:39:12.622
2020-02-02,Ningxia,Wuzhong,7,0,0,1.0,0.0,0.0,2020-02-02 09:39:12.622
2020-02-02,Ningxia,Guyuan,2,0,0,0.0,0.0,0.0,2020-02-02 09:39:12.622
2020-02-02,Ningxia,Ningdong,1,0,0,0.0,0.0,0.0,2020-02-02 09:39:12.622
2020-02-02,Ningxia,Yinchuan,16,0,0,1.0,0.0,0.0,2020-02-02 09:39:12.622
2020-02-02,Anhui,Haozhou,30,2,0,5.0,0.0,0.0,2020-02-02 21:04:21.465
2020-02-02,Anhui,Liuan,13,1,0,0.0,0.0,0.0,2020-02-02 21:04:21.465
2020-02-02,Anhui,Hefei,59,2,0,0.0,0.0,0.0,2020-02-02 21:04:21.465
2020-02-02,Anhui,Anqing,43,0,0,12.0,0.0,0.0,2020-02-02 21:04:21.465
2020-02-02,Anhui,Xuancheng,4,1,0,0.0,1.0,0.0,2020-02-02 21:04:21.465
2020-02-02,Anhui,Suzhou,14,0,0,2.0,0.0,0.0,2020-02-02 21:04:21.465
2020-02-02,Anhui,Chizhou,6,0,0,2.0,0.0,0.0,2020-02-02 21:04:21.465
2020-02-02,Anhui,Huaibei,6,0,0,0.0,0.0,0.0,2020-02-02 21:04:21.465
2020-02-02,Anhui,Huainan,6,0,0,0.0,0.0,0.0,2020-02-02 21:04:21.465
2020-02-02,Anhui,Chuzhou,6,0,0,0.0,0.0,0.0,2020-02-02 21:04:21.465
2020-02-02,Anhui,Wuhu,16,1,0,1.0,1.0,0.0,2020-02-02 21:04:21.465
2020-02-02,Anhui,Bengbu,26,0,0,10.0,0.0,0.0,2020-02-02 21:04:21.465
2020-02-02,Anhui,Tongling,16,0,0,0.0,0.0,0.0,2020-02-02 21:04:21.465
2020-02-02,Anhui,Fuyang,59,0,0,12.0,0.0,0.0,2020-02-02 21:04:21.465
2020-02-02,Anhui,Maanshan,27,0,0,5.0,0.0,0.0,2020-02-02 21:04:21.465
2020-02-02,Anhui,Huangshan,9,0,0,0.0,0.0,0.0,2020-02-02 21:04:21.465
2020-02-02,Shandong,Linqi,24,0,0,1.0,0.0,0.0,2020-02-02 18:23:15.451
2020-02-02,Shandong,Weihai,24,2,0,0.0,2.0,0.0,2020-02-02 18:23:15.451
2020-02-02,Shandong,Unknown,0,1,0,,,,2020-02-02 08:58:39.551
2020-02-02,Shandong,Dezhou,19,1,0,2.0,0.0,0.0,2020-02-02 18:23:15.451
2020-02-02,Shandong,Rizhao,11,0,0,1.0,0.0,0.0,2020-02-02 18:23:15.451
2020-02-02,Shandong,Zaozhuang,15,0,0,3.0,0.0,0.0,2020-02-02 18:23:15.451
2020-02-02,Shandong,Taian,9,0,0,3.0,0.0,0.0,2020-02-02 18:23:15.451
2020-02-02,Shandong,Ji_nan,19,0,0,1.0,0.0,0.0,2020-02-02 18:23:15.451
2020-02-02,Shandong,Ji_ning,14,1,0,3.0,0.0,0.0,2020-02-02 18:23:15.451
2020-02-02,Shandong,Zibo,12,0,0,2.0,0.0,0.0,2020-02-02 18:23:15.451
2020-02-02,Shandong,Binzhou,10,0,0,1.0,0.0,0.0,2020-02-02 18:23:15.451
2020-02-02,Shandong,Weifang,11,0,0,2.0,0.0,0.0,2020-02-02 18:23:15.451
2020-02-02,Shandong,Yantai,20,0,0,0.0,0.0,0.0,2020-02-02 18:23:15.451
2020-02-02,Shandong,Liaocheng,9,0,0,1.0,0.0,0.0,2020-02-02 18:23:15.451
2020-02-02,Shandong,Heze,9,0,0,1.0,0.0,0.0,2020-02-02 18:23:15.451
2020-02-02,Shandong,Qingdao,24,1,0,3.0,0.0,0.0,2020-02-02 18:23:15.451
2020-02-02,Shanxi,Linfen,1,0,0,0.0,0.0,0.0,2020-02-02 18:42:08.619
2020-02-02,Shanxi,Lvliang,5,0,0,0.0,0.0,0.0,2020-02-02 18:42:08.619
2020-02-02,Shanxi,Datong,8,0,0,2.0,0.0,0.0,2020-02-02 18:42:08.619
2020-02-02,Shanxi,Taiyuan,6,1,0,2.0,0.0,0.0,2020-02-02 18:42:08.619
2020-02-02,Shanxi,Xinzhou,3,0,0,2.0,0.0,0.0,2020-02-02 18:42:08.619
2020-02-02,Shanxi,Jinzhong,13,0,0,2.0,0.0,0.0,2020-02-02 18:42:08.619
2020-02-02,Shanxi,Jincheng,3,0,0,1.0,0.0,0.0,2020-02-02 18:42:08.619
2020-02-02,Shanxi,Suozhou,3,0,0,0.0,0.0,0.0,2020-02-02 18:42:08.619
2020-02-02,Shanxi,Yuncheng,10,1,0,0.0,1.0,0.0,2020-02-02 18:42:08.619
2020-02-02,Shanxi,Changzhi,3,0,0,0.0,0.0,0.0,2020-02-02 18:42:08.619
2020-02-02,Shanxi,Yangquan,1,0,0,0.0,0.0,0.0,2020-02-02 18:42:08.619
2020-02-02,Guangdong,Dongguan,27,0,0,6.0,0.0,0.0,2020-02-02 20:52:17.256
2020-02-02,Guangdong,Zhongshan,21,0,0,3.0,0.0,0.0,2020-02-02 20:52:17.256
2020-02-02,Guangdong,Foshan,43,1,0,4.0,0.0,0.0,2020-02-02 20:52:17.256
2020-02-02,Guangdong,Guangzhou,179,3,0,29.0,0.0,0.0,2020-02-02 20:52:17.256
2020-02-02,Guangdong,Huizhou,23,1,0,3.0,0.0,0.0,2020-02-02 20:52:17.256
2020-02-02,Guangdong,Jieyang,6,0,0,0.0,0.0,0.0,2020-02-02 20:52:17.256
2020-02-02,Guangdong,Meizhou,7,0,0,1.0,0.0,0.0,2020-02-02 20:52:17.256
2020-02-02,Guangdong,Shantou,15,0,0,1.0,0.0,0.0,2020-02-02 20:52:17.256
2020-02-02,Guangdong,Shanwei,4,0,0,0.0,0.0,0.0,2020-02-02 20:52:17.256
2020-02-02,Guangdong,Jiangmen,3,0,0,0.0,0.0,0.0,2020-02-02 20:52:17.256
2020-02-02,Guangdong,Heyuan,1,0,0,0.0,0.0,0.0,2020-02-02 20:52:17.256
2020-02-02,Guangdong,Shenzhen,207,5,0,37.0,0.0,0.0,2020-02-02 20:52:17.256
2020-02-02,Guangdong,Qingyuan,6,2,0,0.0,1.0,0.0,2020-02-02 20:52:17.256
2020-02-02,Guangdong,Zhanjiang,14,1,0,1.0,0.0,0.0,2020-02-02 20:52:17.256
2020-02-02,Guangdong,Chaozhou,4,0,0,1.0,0.0,0.0,2020-02-02 20:52:17.256
2020-02-02,Guangdong,Zhuhai,47,1,0,9.0,0.0,0.0,2020-02-02 20:52:17.256
2020-02-02,Guangdong,Zhaoqing,7,1,0,1.0,0.0,0.0,2020-02-02 20:52:17.256
2020-02-02,Guangdong,Maoming,3,0,0,0.0,0.0,0.0,2020-02-02 20:52:17.256
2020-02-02,Guangdong,Yangjiang,10,0,0,0.0,0.0,0.0,2020-02-02 20:52:17.256
2020-02-02,Guangdong,Shaoguan,5,0,0,1.0,0.0,0.0,2020-02-02 20:52:17.256
2020-02-02,Guangxi,Beihai,23,0,0,0.0,0.0,0.0,2020-02-02 08:15:43.465
2020-02-02,Guangxi,Nanning,16,0,0,0.0,0.0,0.0,2020-02-02 08:15:43.465
2020-02-02,Guangxi,Liuzhou,12,0,0,0.0,0.0,0.0,2020-02-02 08:15:43.465
2020-02-02,Guangxi,Guilin,23,0,0,2.0,0.0,0.0,2020-02-02 08:15:43.465
2020-02-02,Guangxi,Wuzhou,5,1,0,0.0,0.0,0.0,2020-02-02 08:15:43.465
2020-02-02,Guangxi,Hechi,6,0,0,0.0,0.0,0.0,2020-02-02 08:15:43.465
2020-02-02,Guangxi,Yulin,7,0,0,2.0,0.0,0.0,2020-02-02 08:15:43.465
2020-02-02,Guangxi,Baise,2,0,0,0.0,0.0,0.0,2020-02-02 08:15:43.465
2020-02-02,Guangxi,Guigang,4,0,0,,,,2020-02-02 08:15:43.465
2020-02-02,Guangxi,Hezhou,3,0,0,2.0,0.0,0.0,2020-02-02 08:15:43.465
2020-02-02,Guangxi,Qinzhou,2,0,0,1.0,0.0,0.0,2020-02-02 08:15:43.465
2020-02-02,Guangxi,Fangchenggang,8,1,0,0.0,0.0,0.0,2020-02-02 08:15:43.465
2020-02-02,Xinjiang,Wulumuqi,8,0,0,0.0,0.0,0.0,2020-02-02 08:43:18.807
2020-02-02,Xinjiang,Yilizhou,5,0,0,0.0,0.0,0.0,2020-02-02 08:43:18.807
2020-02-02,Xinjiang,The_Ninth_Battlion,4,0,0,3.0,0.0,0.0,2020-02-02 08:43:18.807
2020-02-02,Xinjiang,Shihezi,1,0,0,0.0,0.0,0.0,2020-02-02 08:43:18.807
2020-02-02,Xinjiang,Tulufan,1,0,0,0.0,0.0,0.0,2020-02-02 08:43:18.807
2020-02-02,Xinjiang,The_Seventh_Battalion,1,0,0,0.0,0.0,0.0,2020-02-02 08:43:18.807
2020-02-02,Xinjiang,阿克苏,1,0,0,0.0,0.0,0.0,2020-02-02 08:43:18.807
2020-02-02,Jiangsu,Nanjing,35,2,0,7.0,0.0,0.0,2020-02-02 19:43:03.214
2020-02-02,Jiangsu,Nantong,17,0,0,5.0,0.0,0.0,2020-02-02 19:43:03.214
2020-02-02,Jiangsu,Suqian,8,0,0,0.0,0.0,0.0,2020-02-02 19:43:03.214
2020-02-02,Jiangsu,Changzhou,15,0,0,1.0,0.0,0.0,2020-02-02 19:43:03.214
2020-02-02,Jiangsu,Xuzhou,30,0,0,7.0,0.0,0.0,2020-02-02 19:43:03.214
2020-02-02,Jiangsu,Yangzhou,13,0,0,0.0,0.0,0.0,2020-02-02 19:43:03.214
2020-02-02,Jiangsu,Wuxi,19,0,0,6.0,0.0,0.0,2020-02-02 19:43:03.214
2020-02-02,Jiangsu,Taizhou,17,0,0,0.0,0.0,0.0,2020-02-02 19:43:03.214
2020-02-02,Jiangsu,Huaian,13,1,0,1.0,0.0,0.0,2020-02-02 19:43:03.214
2020-02-02,Jiangsu,Yancheng,15,0,0,2.0,0.0,0.0,2020-02-02 19:43:03.214
2020-02-02,Jiangsu,Suzhou,38,3,0,4.0,1.0,0.0,2020-02-02 19:43:03.214
2020-02-02,Jiangsu,Lianyungang,13,1,0,0.0,0.0,0.0,2020-02-02 19:43:03.214
2020-02-02,Jiangsu,Zhenjiang,3,0,0,1.0,0.0,0.0,2020-02-02 19:43:03.214
2020-02-02,Jiangxi,Shangrao,19,1,0,3.0,0.0,0.0,2020-02-02 22:53:58.118
2020-02-02,Jiangxi,Jiujiang,55,2,0,12.0,2.0,0.0,2020-02-02 22:53:58.118
2020-02-02,Jiangxi,Nanchang,89,1,0,6.0,0.0,0.0,2020-02-02 22:53:58.118
2020-02-02,Jiangxi,Ji_an,12,1,0,1.0,0.0,0.0,2020-02-02 22:53:58.118
2020-02-02,Jiangxi,Yichun,31,1,0,2.0,1.0,0.0,2020-02-02 22:53:58.118
2020-02-02,Jiangxi,Fu3zhou,24,0,0,6.0,0.0,0.0,2020-02-02 22:53:58.118
2020-02-02,Jiangxi,Xinyu,43,3,0,3.0,1.0,0.0,2020-02-02 22:53:58.118
2020-02-02,Jiangxi,Jingdezhen,3,1,0,0.0,0.0,0.0,2020-02-02 22:53:58.118
2020-02-02,Jiangxi,Pingxiang,15,1,0,6.0,0.0,0.0,2020-02-02 22:53:58.118
2020-02-02,Jiangxi,Ganzhou,34,1,0,4.0,1.0,0.0,2020-02-02 22:53:58.118
2020-02-02,Jiangxi,Yingtan,8,0,0,4.0,0.0,0.0,2020-02-02 22:53:58.118
2020-02-02,Hebei,Baoding,13,2,0,2.0,2.0,0.0,2020-02-02 10:48:30.554
2020-02-02,Hebei,Tangshan,11,0,0,3.0,0.0,0.0,2020-02-02 10:48:30.554
2020-02-02,Hebei,Langfang,11,1,0,0.0,1.0,0.0,2020-02-02 10:48:30.554
2020-02-02,Hebei,Zhangjiakou,9,0,0,1.0,0.0,0.0,2020-02-02 10:48:30.554
2020-02-02,Hebei,Chengde,2,0,0,0.0,0.0,0.0,2020-02-02 10:48:30.554
2020-02-02,Hebei,Cangzhou,19,0,1,0.0,0.0,0.0,2020-02-02 10:48:30.554
2020-02-02,Hebei,Shijiazhuang,13,0,0,1.0,0.0,0.0,2020-02-02 10:48:30.554
2020-02-02,Hebei,Qinhuangdao,1,0,0,0.0,0.0,0.0,2020-02-02 10:48:30.554
2020-02-02,Hebei,Hengshui,4,0,0,0.0,0.0,0.0,2020-02-02 10:48:30.554
2020-02-02,Hebei,Xingtai,10,0,0,0.0,0.0,0.0,2020-02-02 10:48:30.554
2020-02-02,Hebei,Handan,11,0,0,1.0,0.0,0.0,2020-02-02 10:48:30.554
2020-02-02,Henan,Sanmenxia,7,0,0,0.0,0.0,0.0,2020-02-02 23:37:15.069
2020-02-02,Henan,Xinyang,88,4,0,18.0,4.0,0.0,2020-02-02 23:37:15.069
2020-02-02,Henan,Nanyang,62,1,2,-4.0,1.0,0.0,2020-02-02 23:37:15.069
2020-02-02,Henan,Zhoukou,40,1,0,2.0,0.0,0.0,2020-02-02 23:37:15.069
2020-02-02,Henan,Shangqiu,36,0,0,7.0,0.0,0.0,2020-02-02 23:37:15.069
2020-02-02,Henan,Anyang,24,0,0,0.0,0.0,0.0,2020-02-02 23:37:15.069
2020-02-02,Henan,Pingdingshan,14,0,0,3.0,0.0,0.0,2020-02-02 23:37:15.069
2020-02-02,Henan,Kaifeng,11,0,0,3.0,0.0,0.0,2020-02-02 23:37:15.069
2020-02-02,Henan,Unknown,0,2,0,0.0,1.0,-1.0,2020-02-02 08:48:50.903
2020-02-02,Henan,Xinxiang,21,0,0,0.0,0.0,0.0,2020-02-02 23:37:15.069
2020-02-02,Henan,Yongcheng,8,0,0,1.0,0.0,0.0,2020-02-02 23:37:15.069
2020-02-02,Henan,Luoyang,7,0,0,2.0,0.0,0.0,2020-02-02 23:37:15.069
2020-02-02,Henan,Huaxian,1,0,0,0.0,0.0,0.0,2020-02-02 23:37:15.069
